ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Valid,Valid_CO2,bkps
2023-06-22 00:43:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:43:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:44:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:45:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:46:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:47:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
2023-06-22 00:47:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,1,1,0
